ticker,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AEHR,2021-04-27T00:00:00Z,2.39,2.4699,2.3,2.38,204960,2.39,2.4699,2.3,2.38,204960,0,1
AEI,2021-04-27T00:00:00Z,10.3,10.68,10.2077,10.57,156472,10.3,10.68,10.2077,10.57,156472,0,1
AEIS,2021-04-27T00:00:00Z,117.49,120.95,117.19,119.75,133195,117.49,120.95,117.19,119.75,133195,0,1
AEL,2021-04-27T00:00:00Z,31.65,31.65,31.1,31.33,354912,31.65,31.65,31.1,31.33,354912,0,1
AEM,2021-04-27T00:00:00Z,64.62,65.86,64.57,65.75,769028,64.62,65.86,64.57,65.75,769028,0,1
AEMD,2021-04-27T00:00:00Z,1.92,1.93,1.87,1.93,39051,1.92,1.93,1.87,1.93,39051,0,1
AENZ,2021-04-27T00:00:00Z,1.64,1.7,1.6,1.68,317322,1.64,1.7,1.6,1.68,317322,0,1
AEO,2021-04-27T00:00:00Z,36.23,36.905,35.67,35.67,4309104,36.23,36.905,35.67,35.67,4309104,0,1
AEP,2021-04-27T00:00:00Z,87.2,87.91,87.08,87.34,2058190,87.2,87.91,87.08,87.34,2058190,0,1
AEPPL,2021-04-27T00:00:00Z,49.84,50.05,49.81,49.9,26228,49.84,50.05,49.81,49.9,26228,0,1
AEPPZ,2021-04-27T00:00:00Z,50.65,50.84,50.34,50.34,716501,50.65,50.84,50.34,50.34,716501,0,1
AEPT,2021-04-27T00:00:00Z,0.22,0.22,0.2,0.21,41091,0.22,0.22,0.2,0.21,41091,0,1
AER,2021-04-27T00:00:00Z,60.64,60.86,58.53,59.28,1986583,60.64,60.86,58.53,59.28,1986583,0,1
AERG,2021-04-27T00:00:00Z,0.65,0.65,0.61,0.61,29715,0.65,0.65,0.61,0.61,29715,0,1
AERI,2021-04-27T00:00:00Z,17.42,18.46,17.42,18.46,501354,17.42,18.46,17.42,18.46,501354,0,1
AERS,2021-04-27T00:00:00Z,0.01379,0.0167,0.0072,0.016,1926314,0.01379,0.0167,0.0072,0.016,1926314,0,1
AES,2021-04-27T00:00:00Z,27.8,28.29,27.71,28.27,2905579,27.8,28.29,27.71,28.27,2905579,0,1
AESC,2021-04-27T00:00:00Z,106.92,109.6,106.92,107.41,4410,106.92,109.6,106.92,107.41,4410,0,1
AESE,2021-04-27T00:00:00Z,2.89,2.92,2.73,2.74,1488496,2.89,2.92,2.73,2.74,1488496,0,1
AESR,2021-04-27T00:00:00Z,13.26,13.28,13.24,13.2412,8254,13.26,13.28,13.24,13.2412,8254,0,1
AETUF,2021-04-27T00:00:00Z,6.03,6.08,5.99,6.06,109315,6.03,6.08,5.99,6.06,109315,0,1
AEVA,2021-04-27T00:00:00Z,9.95,10.32,9.85,10.26,1096117,9.95,10.32,9.85,10.26,1096117,0,1
AEXE,2021-04-27T00:00:00Z,0.0011,0.0011,8e-4,0.001,27803608,0.0011,0.0011,8e-4,0.001,27803608,0,1
AEY,2021-04-27T00:00:00Z,2.1,2.166,2.06,2.1,57709,2.1,2.166,2.06,2.1,57709,0,1
AEYE,2021-04-27T00:00:00Z,24.91,26,24.47,25.4,72484,24.91,26,24.47,25.4,72484,0,1
AFAQU,2021-04-27T00:00:00Z,9.94,9.94,9.9,9.94,38232,9.94,9.94,9.9,9.94,38232,0,1
AFB,2021-04-27T00:00:00Z,14.48,14.62,14.48,14.61,37432,14.48,14.62,14.48,14.61,37432,0,1
AFBA,2021-04-27T00:00:00Z,7,7,6.5,6.6,2037,7,7,6.5,6.6,2037,0,1
AFBI,2021-04-27T00:00:00Z,12.46,12.4699,12.4,12.41,5352,12.46,12.4699,12.4,12.41,5352,0,1
AFCG,2021-04-27T00:00:00Z,22.82,23,22.35,22.51,38429,22.82,23,22.35,22.51,38429,0,1
AFDG,2021-04-27T00:00:00Z,0.11,0.11,0.11,0.11,0,0.11,0.11,0.11,0.11,0,0,1
AFFS,2021-04-27T00:00:00Z,22.12,22.12,22.12,22.12,497,22.12,22.12,22.12,22.12,497,0,1
AFFT,2021-04-27T00:00:00Z,21.6801,22.1,21.68,21.8,1576,21.6801,22.1,21.68,21.8,1576,0,1
AFFY,2021-04-27T00:00:00Z,0.097,0.1,0.071,0.084,20610,0.097,0.1,0.071,0.084,20610,0,1
AFG,2021-04-27T00:00:00Z,124.08,124.18,122.25,122.45,235061,124.08,124.18,122.25,122.45,235061,0,1
AFGB,2021-04-27T00:00:00Z,28.22,28.5668,28.22,28.28,6194,28.22,28.5668,28.22,28.28,6194,0,1
AFGC,2021-04-27T00:00:00Z,27.41,27.45,27.2031,27.44,5395,27.41,27.45,27.2031,27.44,5395,0,1
AFHBL,2021-04-27T00:00:00Z,10,10.25,9.75,9.75,2430,10,10.25,9.75,9.75,2430,0,1
AFHIF,2021-04-27T00:00:00Z,0.55,0.56,0.515,0.56,86541,0.55,0.56,0.515,0.56,86541,0,1
AFI,2021-04-27T00:00:00Z,5.72,5.9,5.645,5.65,136278,5.72,5.9,5.645,5.65,136278,0,1
AFIB,2021-04-27T00:00:00Z,14.53,14.58,13.755,14.32,267636,14.53,14.58,13.755,14.32,267636,0,1
AFIF,2021-04-27T00:00:00Z,9.71,9.72,9.65,9.715,198295,9.71,9.72,9.65,9.715,198295,0,1
AFIN,2021-04-27T00:00:00Z,9.725,9.91,9.71,9.79,294366,9.725,9.91,9.71,9.79,294366,0,1
AFINO,2021-04-27T00:00:00Z,25.69,25.74,25.55,25.56,16269,25.69,25.74,25.55,25.56,16269,0,1
AFINP,2021-04-27T00:00:00Z,26.13,26.15,25.81,25.81,10621,26.13,26.15,25.81,25.81,10621,0,1
AFK,2021-04-27T00:00:00Z,22.02,22.14,21.97,22.14,7724,22.02,22.14,21.97,22.14,7724,0,1
AFL,2021-04-27T00:00:00Z,53.53,53.57,53.18,53.4,2438051,53.53,53.57,53.18,53.4,2438051,0,1
AFLYY,2021-04-27T00:00:00Z,5.7,5.75,5.6711,5.7,68486,5.7,5.75,5.6711,5.7,68486,0,1
AFMD,2021-04-27T00:00:00Z,11.22,11.58,10.8814,11.44,1918224,11.22,11.58,10.8814,11.44,1918224,0,1
AFOM,2021-04-27T00:00:00Z,0.001,0.0011,0.001,0.00105,26731064,0.001,0.0011,0.001,0.00105,26731064,0,1
AFPW,2021-04-27T00:00:00Z,0.0017,0.0017,0.0015,0.0016,13681993,0.0017,0.0017,0.0015,0.0016,13681993,0,1
AFRM,2021-04-27T00:00:00Z,76.37,78.35,74.72,78.19,950246,76.37,78.35,74.72,78.19,950246,0,1
AFSIA,2021-04-27T00:00:00Z,18.84,18.84,18.84,18.84,0,18.84,18.84,18.84,18.84,0,0,1
AFSIB,2021-04-27T00:00:00Z,19.95,19.95,19.3,19.51,2930,19.95,19.95,19.3,19.51,2930,0,1
AFSIC,2021-04-27T00:00:00Z,20.69,20.69,20.6635,20.6635,712,20.69,20.69,20.6635,20.6635,712,0,1
AFSIM,2021-04-27T00:00:00Z,20.5499,20.55,20.415,20.49,2867,20.5499,20.55,20.415,20.49,2867,0,1
AFSIN,2021-04-27T00:00:00Z,19.5,19.5,19.25,19.25,6719,19.5,19.5,19.25,19.25,6719,0,1
AFSIP,2021-04-27T00:00:00Z,20.17,20.19,19.98,20.18,3168,20.17,20.19,19.98,20.18,3168,0,1
AFT,2021-04-27T00:00:00Z,15.31,15.34,15.28,15.31,53886,15.31,15.34,15.28,15.31,53886,0,1
AFTC,2021-04-27T00:00:00Z,0.0015,0.0019,0.0012,0.0013,1403348,0.0015,0.0019,0.0012,0.0013,1403348,0,1
AFTM,2021-04-27T00:00:00Z,0.0074,0.0074,0.0069,0.0074,328655,0.0074,0.0074,0.0069,0.0074,328655,0,1
AFTPY,2021-04-27T00:00:00Z,90.67,92,90,91.02,7460,90.67,92,90,91.02,7460,0,1
AFTY,2021-04-27T00:00:00Z,22.6723,22.7,22.665,22.7,840,22.6723,22.7,22.665,22.7,840,0,1
AFYA,2021-04-27T00:00:00Z,24.21,25.41,22.03,22.03,963552,24.21,25.41,22.03,22.03,963552,0,1
AFYG,2021-04-27T00:00:00Z,0.06,0.0661,0.06,0.0615,61120,0.06,0.0661,0.06,0.0615,61120,0,1
AG,2021-04-27T00:00:00Z,15.66,16.1318,15.63,15.95,2748807,15.66,16.1318,15.63,15.95,2748807,0,1
AGAC,2021-04-27T00:00:00Z,9.68,9.7,9.67,9.67,20245,9.68,9.7,9.67,9.67,20245,0,1
AGAUF,2021-04-27T00:00:00Z,0.1012,0.1012,0.09929,0.1012,31590,0.1012,0.1012,0.09929,0.1012,31590,0,1
AGC,2021-04-27T00:00:00Z,13.71,13.95,13.54,13.75,1409800,13.71,13.95,13.54,13.75,1409800,0,1
AGCB,2021-04-27T00:00:00Z,10.7,10.86,10.6747,10.73,83961,10.7,10.86,10.6747,10.73,83961,0,1
AGCBF,2021-04-27T00:00:00Z,0.211,0.211,0.211,0.211,500,0.211,0.211,0.211,0.211,500,0,1
AGCO,2021-04-27T00:00:00Z,156.6,157.12,154.18,156.16,459749,156.6,157.12,154.18,156.16,459749,0,1
AGCUU,2021-04-27T00:00:00Z,14.55,15,14.385,15,39698,14.55,15,14.385,15,39698,0,1
AGCZ,2021-04-27T00:00:00Z,0.016,0.016,0.014,0.016,46621,0.016,0.016,0.014,0.016,46621,0,1
AGD,2021-04-27T00:00:00Z,11.54,11.59,11.52,11.57,36999,11.54,11.59,11.52,11.57,36999,0,1
AGE,2021-04-27T00:00:00Z,1.42,1.59,1.3,1.58,275593,1.42,1.59,1.3,1.58,275593,0,1
AGEN,2021-04-27T00:00:00Z,3.12,3.2,3.055,3.15,2267832,3.12,3.2,3.055,3.15,2267832,0,1
AGESY,2021-04-27T00:00:00Z,60.975,60.975,60.975,60.975,812,60.975,60.975,60.975,60.975,812,0,1
AGFAF,2021-04-27T00:00:00Z,0.0245,0.025,0.022,0.025,1194297,0.0245,0.025,0.022,0.025,1194297,0,1
AGFMF,2021-04-27T00:00:00Z,5.99,5.99,5.99,5.99,6800,5.99,5.99,5.99,5.99,6800,0,1
AGFS,2021-04-27T00:00:00Z,2.21,2.24,2.14,2.19,97459,2.21,2.24,2.14,2.19,97459,0,1
AGFY,2021-04-27T00:00:00Z,12.29,12.5,10.63,10.86,296314,12.29,12.5,10.63,10.86,296314,0,1
AGG,2021-04-27T00:00:00Z,114.37,115.13,114.37,115.13,3567747,114.37,115.13,114.37,115.13,3567747,0,1
AGGFF,2021-04-27T00:00:00Z,0.155,0.161,0.144,0.1557,42656,0.155,0.161,0.144,0.1557,42656,0,1
AGGG,2021-04-27T00:00:00Z,0.06,0.06,0.06,0.06,3200,0.06,0.06,0.06,0.06,3200,0,1
AGGHF,2021-04-27T00:00:00Z,0.0279,0.0279,0.0279,0.0279,0,0.0279,0.0279,0.0279,0.0279,0,0,1
AGGI,2021-04-27T00:00:00Z,0.022,0.049,0.022,0.022,101500,0.022,0.049,0.022,0.022,101500,0,1
AGGRU,2021-04-27T00:00:00Z,9.9982,10.0125,9.9982,10.0125,397,9.9982,10.0125,9.9982,10.0125,397,0,1
AGGY,2021-04-27T00:00:00Z,51.61,51.7935,51.58,51.79,139319,51.61,51.7935,51.58,51.79,139319,0,1
AGGZF,2021-04-27T00:00:00Z,33.05,33.05,32.94,32.94,756,33.05,33.05,32.94,32.94,756,0,1
AGHC,2021-04-27T00:00:00Z,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0,0,1
AGI,2021-04-27T00:00:00Z,8.28,8.62,8.27,8.61,2527503,8.28,8.62,8.27,8.61,2527503,0,1
AGIN,2021-04-27T00:00:00Z,0.0351,0.0399,0.035,0.0356,53174,0.0351,0.0399,0.035,0.0356,53174,0,1
AGIO,2021-04-27T00:00:00Z,55.37,56.78,55.34,56.37,376277,55.37,56.78,55.34,56.37,376277,0,1
AGL,2021-04-27T00:00:00Z,32.15,32.68,31.825,31.99,290317,32.15,32.68,31.825,31.99,290317,0,1
AGLE,2021-04-27T00:00:00Z,8.05,8.43,7.93,8.29,81422,8.05,8.43,7.93,8.29,81422,0,1
AGLXY,2021-04-27T00:00:00Z,6.84,6.855,6.78,6.795,3438,6.84,6.855,6.78,6.795,3438,0,1
AGM,2021-04-27T00:00:00Z,100.74,101.245,100.27,100.57,50942,100.74,101.245,100.27,100.57,50942,0,1
AGMH,2021-04-27T00:00:00Z,12.72,12.84,12.54,12.7,1369,12.72,12.84,12.54,12.7,1369,0,1
AGNC,2021-04-27T00:00:00Z,17.75,17.88,17.5,17.52,8727087,17.75,17.88,17.5,17.52,8727087,0,1
AGNCM,2021-04-27T00:00:00Z,25.6,25.7293,25.59,25.65,49645,25.6,25.7293,25.59,25.65,49645,0,1
AGNCN,2021-04-27T00:00:00Z,25.65,25.7827,25.59,25.75,21068,25.65,25.7827,25.59,25.75,21068,0,1
AGNCO,2021-04-27T00:00:00Z,25.06,25.1104,24.9623,24.97,144824,25.06,25.1104,24.9623,24.97,144824,0,1
AGNCP,2021-04-27T00:00:00Z,24.26,24.3021,24,24.0673,93407,24.26,24.3021,24,24.0673,93407,0,1
AGNG,2021-04-27T00:00:00Z,29.2872,29.33,29.2109,29.255,15028,29.2872,29.33,29.2109,29.255,15028,0,1
AGNPF,2021-04-27T00:00:00Z,0.145,0.14888,0.136,0.1418,344771,0.145,0.14888,0.136,0.1418,344771,0,1
AGO,2021-04-27T00:00:00Z,48.97,49.185,48.56,48.8,428718,48.97,49.185,48.56,48.8,428718,0,1
AGOL,2021-04-27T00:00:00Z,0.1555,0.1555,0.1555,0.1555,1,0.1555,0.1555,0.1555,0.1555,1,0,1
AGQ,2021-04-27T00:00:00Z,47.39,48,47.27,47.78,779863,47.39,48,47.27,47.78,779863,0,1
AGR,2021-04-27T00:00:00Z,50.29,51.2,50.24,51.11,465625,50.29,51.2,50.24,51.11,465625,0,1
AGRO,2021-04-27T00:00:00Z,9.29,9.39,9.01,9.12,841136,9.29,9.39,9.01,9.12,841136,0,1
AGRS,2021-04-27T00:00:00Z,0.0135,0.0135,0.0135,0.0135,0,0.0135,0.0135,0.0135,0.0135,0,0,1
AGRX,2021-04-27T00:00:00Z,1.86,1.94,1.815,1.94,996995,1.86,1.94,1.815,1.94,996995,0,1
AGS,2021-04-27T00:00:00Z,8.63,8.7,8.25,8.35,124126,8.63,8.7,8.25,8.35,124126,0,1
AGSO,2021-04-27T00:00:00Z,0.1869,0.19,0.1521,0.19,88426,0.1869,0.19,0.1521,0.19,88426,0,1
AGT,2021-04-27T00:00:00Z,26.228,26.228,26.228,26.228,26,26.228,26.228,26.228,26.228,26,0,1
AGTC,2021-04-27T00:00:00Z,3.95,4.15,3.89,4.15,1945553,3.95,4.15,3.89,4.15,1945553,0,1
AGTK,2021-04-27T00:00:00Z,0.02,0.025,0.018,0.0225,1145364,0.02,0.025,0.018,0.0225,1145364,0,1
AGTT,2021-04-27T00:00:00Z,0.03,0.0325,0.025,0.025,193000,0.03,0.0325,0.025,0.025,193000,0,1
AGUNF,2021-04-27T00:00:00Z,0.0079,0.008,0.0075,0.0075,54000,0.0079,0.008,0.0075,0.0075,54000,0,1
AGX,2021-04-27T00:00:00Z,49.44,50.15,49.21,50.15,57556,49.44,50.15,49.21,50.15,57556,0,1
AGYP,2021-04-27T00:00:00Z,0.2793,0.3,0.25005,0.255,355501,0.2793,0.3,0.25005,0.255,355501,0,1
AGYS,2021-04-27T00:00:00Z,52.38,53.76,51.735,52.88,94108,52.38,53.76,51.735,52.88,94108,0,1
AGZ,2021-04-27T00:00:00Z,118.02,118.24,118,118.24,1618417,118.02,118.24,118,118.24,1618417,0,1
AHAC,2021-04-27T00:00:00Z,10.18,10.2599,10.11,10.21,196604,10.18,10.2599,10.11,10.21,196604,0,1
AHACU,2021-04-27T00:00:00Z,11.55,11.55,11.5,11.5,400,11.55,11.55,11.5,11.5,400,0,1
AHAD,2021-04-27T00:00:00Z,0.006,0.006,0.006,0.006,15,0.006,0.006,0.006,0.006,15,0,1
AHC,2021-04-27T00:00:00Z,2.13,2.36,2.01,2.16,738593,2.13,2.36,2.01,2.16,738593,0,1
AHCHY,2021-04-27T00:00:00Z,30.25,30.51,30.04,30.27,7892,30.25,30.51,30.04,30.27,7892,0,1
AHCO,2021-04-27T00:00:00Z,30.75,30.89,29.55,29.63,1195942,30.75,30.89,29.55,29.63,1195942,0,1
AHELF,2021-04-27T00:00:00Z,0.3738,0.3738,0.3738,0.3738,500,0.3738,0.3738,0.3738,0.3738,500,0,1
AHEXY,2021-04-27T00:00:00Z,34.72,34.81,34.44,34.62,16723,34.72,34.81,34.44,34.62,16723,0,1
AHFD,2021-04-27T00:00:00Z,5e-4,5e-4,4e-4,4.5e-4,68468413,5e-4,5e-4,4e-4,4.5e-4,68468413,0,1
AHGIF,2021-04-27T00:00:00Z,0.0497,0.0599,0.03,0.03,46542,0.0497,0.0599,0.03,0.03,46542,0,1
AHH,2021-04-27T00:00:00Z,13.5,13.61,13.41,13.51,130941,13.5,13.61,13.41,13.51,130941,0,1
AHIX,2021-04-27T00:00:00Z,0.13,0.1585,0.105,0.108,8157,0.13,0.1585,0.105,0.108,8157,0,1
AHKSY,2021-04-27T00:00:00Z,21.71,21.84,21.56,21.83,25131,21.71,21.84,21.56,21.83,25131,0,1
AHNR,2021-04-27T00:00:00Z,0.09,0.09,0.08,0.08,2760,0.09,0.09,0.08,0.08,2760,0,1
AHPI,2021-04-27T00:00:00Z,4.74,4.8,4.6,4.79,38355,4.74,4.8,4.6,4.79,38355,0,1
AHT,2021-04-27T00:00:00Z,1.89,1.96,1.89,1.93,6402013,1.89,1.96,1.89,1.93,6402013,0,1
AI,2021-04-27T00:00:00Z,70.91,73.47,70.325,73.38,2396956,70.91,73.47,70.325,73.38,2396956,0,1
AIA,2021-04-27T00:00:00Z,93.98,94.33,93.83,94.19,1913516,93.98,94.33,93.83,94.19,1913516,0,1
AIC,2021-04-27T00:00:00Z,25.3,25.34,25.3,25.3,1843,25.3,25.34,25.3,25.3,1843,0,1
AIEQ,2021-04-27T00:00:00Z,40.0848,40.23,39.95,40.23,20519,40.0848,40.23,39.95,40.23,20519,0,1
AIF,2021-04-27T00:00:00Z,15.3,15.37,15.3,15.33,20435,15.3,15.37,15.3,15.33,20435,0,1
AIG,2021-04-27T00:00:00Z,48.44,48.515,47.38,47.38,3499927,48.44,48.515,47.38,47.38,3499927,0,1
AIH,2021-04-27T00:00:00Z,6.42,6.74,6.35,6.5,52276,6.42,6.74,6.35,6.5,52276,0,1
AIHS,2021-04-27T00:00:00Z,1.34,1.35,1.24,1.34,651592,1.34,1.35,1.24,1.34,651592,0,1
AIIQ,2021-04-27T00:00:00Z,33.6678,33.715,33.665,33.71,1499,33.6678,33.715,33.665,33.71,1499,0,1
AIKI,2021-04-27T00:00:00Z,1.02,1.1,1.01,1.06,8438374,1.02,1.1,1.01,1.06,8438374,0,1
AIM,2021-04-27T00:00:00Z,2.18,2.25,2.17,2.25,400311,2.18,2.25,2.17,2.25,400311,0,1
AIMC,2021-04-27T00:00:00Z,64.81,64.88,63.23,64.03,249745,64.81,64.88,63.23,64.03,249745,0,1
AIMFF,2021-04-27T00:00:00Z,4.015,4.04,3.91,3.94,76874,4.015,4.04,3.91,3.94,76874,0,1
AIMH,2021-04-27T00:00:00Z,0.037,0.044,0.032,0.044,188702,0.037,0.044,0.032,0.044,188702,0,1
AIN,2021-04-27T00:00:00Z,89.87,92.42,88.52,89.85,95485,89.87,92.42,88.52,89.85,95485,0,1
AINC,2021-04-27T00:00:00Z,8.05,8.135,7.79,8.11,20751,8.05,8.135,7.79,8.11,20751,0,1
AINV,2021-04-27T00:00:00Z,14.48,14.63,14.35,14.35,194779,14.48,14.63,14.35,14.35,194779,0,1
AIO,2021-04-27T00:00:00Z,27.79,27.93,27.65,27.79,48234,27.79,27.93,27.65,27.79,48234,0,1
AIPUY,2021-04-27T00:00:00Z,20.41,20.41,20.21,20.21,2573,20.41,20.41,20.21,20.21,2573,0,1
AIQ,2021-04-27T00:00:00Z,29.85,29.94,29.762,29.94,163679,29.85,29.94,29.762,29.94,163679,0,1
AIQUY,2021-04-27T00:00:00Z,34.25,34.33,34.09,34.25,761428,34.25,34.33,34.09,34.25,761428,0,1
AIR,2021-04-27T00:00:00Z,40.3,40.76,39.68,40.47,627194,40.3,40.76,39.68,40.47,627194,0,1
AIRC,2021-04-27T00:00:00Z,45.6,45.68,44.69,45.01,710321,45.6,45.68,44.69,45.01,710321,0,1
AIRG,2021-04-27T00:00:00Z,21.3,21.61,21.26,21.5,82626,21.3,21.61,21.26,21.5,82626,0,1
AIRI,2021-04-27T00:00:00Z,1.33,1.35,1.3,1.32,169747,1.33,1.35,1.3,1.32,169747,0,1
AIRO,2021-04-27T00:00:00Z,49,49,49,49,28,49,49,49,49,28,0,1
AIRR,2021-04-27T00:00:00Z,41.93,42.1858,41.7,41.98,67855,41.93,42.1858,41.7,41.98,67855,0,1
AIRT,2021-04-27T00:00:00Z,22.37,22.5,21.94,21.94,1528,22.37,22.5,21.94,21.94,1528,0,1
AIRTP,2021-04-27T00:00:00Z,25.39,25.39,25.39,25.39,1009,25.39,25.39,25.39,25.39,1009,0,1
AIRYY,2021-04-27T00:00:00Z,16.388,16.64,16.388,16.64,850,16.388,16.64,16.388,16.64,850,0,1
AISSF,2021-04-27T00:00:00Z,0.0553,0.0644,0.0553,0.0644,19230,0.0553,0.0644,0.0553,0.0644,19230,0,1
AIT,2021-04-27T00:00:00Z,96.48,97.59,95.6,97.02,146736,96.48,97.59,95.6,97.02,146736,0,1
AITX,2021-04-27T00:00:00Z,0.09525,0.1148,0.095,0.113,62769883,0.09525,0.1148,0.095,0.113,62769883,0,1
AIV,2021-04-27T00:00:00Z,6.72,6.79,6.6425,6.72,5713791,6.72,6.79,6.6425,6.72,5713791,0,1
AIVN,2021-04-27T00:00:00Z,0.0117,0.0117,0.0117,0.0117,18,0.0117,0.0117,0.0117,0.0117,18,0,1
AIW,2021-04-27T00:00:00Z,25.2442,25.2442,25.2442,25.2442,0,25.2442,25.2442,25.2442,25.2442,0,0,1
AIZ,2021-04-27T00:00:00Z,156.34,156.45,154.2922,155.63,240570,156.34,156.45,154.2922,155.63,240570,0,1
AIZN,2021-04-27T00:00:00Z,26.14,26.22,26.12,26.22,8193,26.14,26.22,26.12,26.22,8193,0,1
AJAX,2021-04-27T00:00:00Z,9.99,10.01,9.96,9.97,238708,9.99,10.01,9.96,9.97,238708,0,1
AJG,2021-04-27T00:00:00Z,138.59,138.72,135.965,136.23,753828,138.59,138.72,135.965,136.23,753828,0,1
AJOY,2021-04-27T00:00:00Z,0.12,0.138,0.11,0.126,242835,0.12,0.138,0.11,0.126,242835,0,1
AJRD,2021-04-27T00:00:00Z,47.6,48.25,47.405,47.84,1913607,47.6,48.25,47.405,47.84,1913607,0,1
AJX,2021-04-27T00:00:00Z,12.13,12.28,12.05,12.19,76083,12.13,12.28,12.05,12.19,76083,0,1
AJXA,2021-04-27T00:00:00Z,25.38,25.75,25.3,25.67,19286,25.38,25.75,25.3,25.67,19286,0,1
AKAM,2021-04-27T00:00:00Z,111.62,111.76,110.05,110.05,2190895,111.62,111.76,110.05,110.05,2190895,0,1
AKAOQ,2021-04-27T00:00:00Z,0.02545,0.0279,0.0195,0.0195,61475,0.02545,0.0279,0.0195,0.0195,61475,0,1
AKBA,2021-04-27T00:00:00Z,3.17,3.2601,3.12,3.24,1945920,3.17,3.2601,3.12,3.24,1945920,0,1
AKBTY,2021-04-27T00:00:00Z,1.28,1.3,1.24,1.3,26403,1.28,1.3,1.24,1.3,26403,0,1
AKIC,2021-04-27T00:00:00Z,9.89,9.89,9.8,9.81,987,9.89,9.89,9.8,9.81,987,0,1
AKICU,2021-04-27T00:00:00Z,10,10.012,10,10.012,680,10,10.012,10,10.012,680,0,1
AKR,2021-04-27T00:00:00Z,21.02,21.23,20.68,20.98,383952,21.02,21.23,20.68,20.98,383952,0,1
AKRO,2021-04-27T00:00:00Z,30.73,30.99,29.66,30.34,312106,30.73,30.99,29.66,30.34,312106,0,1
AKTS,2021-04-27T00:00:00Z,12.24,12.4699,12.04,12.4,419428,12.24,12.4699,12.04,12.4,419428,0,1
AKTX,2021-04-27T00:00:00Z,2.34,2.38,2.31,2.36,46210,2.34,2.38,2.31,2.36,46210,0,1
AKU,2021-04-27T00:00:00Z,3.13,3.16,3.1,3.11,40150,3.13,3.16,3.1,3.11,40150,0,1
AKUS,2021-04-27T00:00:00Z,14.03,15.75,13.9,15.55,170356,14.03,15.75,13.9,15.55,170356,0,1
AKYA,2021-04-27T00:00:00Z,22,22.76,21.83,22.44,110538,22,22.76,21.83,22.44,110538,0,1
AKZOY,2021-04-27T00:00:00Z,40.74,40.76,40.26,40.3345,20114,40.74,40.76,40.26,40.3345,20114,0,1
AL,2021-04-27T00:00:00Z,48.73,48.8,47.72,48.07,298460,48.73,48.8,47.72,48.07,298460,0,1
ALAC,2021-04-27T00:00:00Z,11.07,11.08,10.98,11,14404,11.07,11.08,10.98,11,14404,0,1
ALAN,2021-04-27T00:00:00Z,0.0166,0.02255,0.0166,0.02255,1000,0.0166,0.02255,0.0166,0.02255,1000,0,1
ALB,2021-04-27T00:00:00Z,169.75,171.6,167.46,169,934462,169.75,171.6,167.46,169,934462,0,1
ALBBY,2021-04-27T00:00:00Z,57.335,57.335,57.335,57.335,0,57.335,57.335,57.335,57.335,0,0,1
ALBKY,2021-04-27T00:00:00Z,0.34,0.35,0.324,0.35,98790,0.34,0.35,0.324,0.35,98790,0,1
ALBO,2021-04-27T00:00:00Z,31.17,32.8168,30.91,32.09,170207,31.17,32.8168,30.91,32.09,170207,0,1
ALC,2021-04-27T00:00:00Z,75.92,76.13,75.55,75.89,338400,75.92,76.13,75.55,75.89,338400,0,1
ALCO,2021-04-27T00:00:00Z,29.92,30,29.51,29.93,29883,29.92,30,29.51,29.93,29883,0,1
ALDX,2021-04-27T00:00:00Z,14.85,15.95,12.79,12.89,83519510,14.85,15.95,12.79,12.89,83519510,0,1
ALE,2021-04-27T00:00:00Z,69.2,70.33,68.95,70.16,188687,69.2,70.33,68.95,70.16,188687,0,1
ALEAF,2021-04-27T00:00:00Z,0.42,0.44,0.41,0.41,66574,0.42,0.44,0.41,0.41,66574,0,1
ALEC,2021-04-27T00:00:00Z,18.46,19.63,18.4,19.44,290372,18.46,19.63,18.4,19.44,290372,0,1
ALEX,2021-04-27T00:00:00Z,17.93,18.015,17.7,17.86,220787,17.93,18.015,17.7,17.86,220787,0,1
ALFA,2021-04-27T00:00:00Z,81.508,81.508,81.508,81.508,128,81.508,81.508,81.508,81.508,128,0,1
ALG,2021-04-27T00:00:00Z,158.12,159.26,156.99,159.14,20705,158.12,159.26,156.99,159.14,20705,0,1
ALGM,2021-04-27T00:00:00Z,26.59,27.06,26.52,26.68,1223739,26.59,27.06,26.52,26.68,1223739,0,1
ALGN,2021-04-27T00:00:00Z,621.76,625.79,613.73,620.41,360616,621.76,625.79,613.73,620.41,360616,0,1
ALGS,2021-04-27T00:00:00Z,25.71,28.5,25.54,28.25,78781,25.71,28.5,25.54,28.25,78781,0,1
ALGT,2021-04-27T00:00:00Z,239.39,242.09,236.7,242.09,67484,239.39,242.09,236.7,242.09,67484,0,1
ALHC,2021-04-27T00:00:00Z,26.01,27.36,26,27,279701,26.01,27.36,26,27,279701,0,1
ALID,2021-04-27T00:00:00Z,0.956,0.99,0.85,0.85,38864,0.956,0.99,0.85,0.85,38864,0,1
ALIF,2021-04-27T00:00:00Z,0.029,0.029,0.02,0.02,37207,0.029,0.029,0.02,0.02,37207,0,1
ALIM,2021-04-27T00:00:00Z,11.06,11.3918,10.3568,10.92,38094,11.06,11.3918,10.3568,10.92,38094,0,1
